filename,path,y,group
ESP_016151_1445_RED-0125-r90.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016151_1445_RED-0125-r90.jpg,0,ESP_016151_1445_RED-0125
ESP_016151_1445_RED-0125-brt.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016151_1445_RED-0125-brt.jpg,0,ESP_016151_1445_RED-0125
PSP_007166_1740_RED-0030.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_007166_1740_RED-0030.jpg,0,PSP_007166_1740_RED-0030
ESP_028208_1950_RED-0161.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_028208_1950_RED-0161.jpg,0,ESP_028208_1950_RED-0161
ESP_028208_1950_RED-0161-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_028208_1950_RED-0161-r270.jpg,0,ESP_028208_1950_RED-0161
ESP_029014_2150_RED-1107.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_029014_2150_RED-1107.jpg,0,ESP_029014_2150_RED-1107
ESP_029014_2150_RED-1107-r180.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_029014_2150_RED-1107-r180.jpg,0,ESP_029014_2150_RED-1107
ESP_034557_1510_RED-0124-fv.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_034557_1510_RED-0124-fv.jpg,1,ESP_034557_1510_RED-0124
PSP_006921_1830_RED-0036-fv.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_006921_1830_RED-0036-fv.jpg,0,PSP_006921_1830_RED-0036
PSP_002572_1520_RED-0127.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_002572_1520_RED-0127.jpg,0,PSP_002572_1520_RED-0127
PSP_002572_1520_RED-0127-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_002572_1520_RED-0127-r270.jpg,0,PSP_002572_1520_RED-0127
PSP_002776_2025_RED-0087.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_002776_2025_RED-0087.jpg,1,PSP_002776_2025_RED-0087
PSP_002776_2025_RED-0087-fh.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_002776_2025_RED-0087-fh.jpg,1,PSP_002776_2025_RED-0087
ESP_017770_1990_RED-0161-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_017770_1990_RED-0161-r270.jpg,0,ESP_017770_1990_RED-0161
ESP_019559_1390_RED-0517-fh.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_019559_1390_RED-0517-fh.jpg,0,ESP_019559_1390_RED-0517
PSP_006766_1850_RED-0094-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_006766_1850_RED-0094-r270.jpg,1,PSP_006766_1850_RED-0094
PSP_006766_1850_RED-0094-fv.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_006766_1850_RED-0094-fv.jpg,1,PSP_006766_1850_RED-0094
ESP_027564_1655_RED-0241-fv.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_027564_1655_RED-0241-fv.jpg,0,ESP_027564_1655_RED-0241
ESP_011623_2100_RED-0331-r180.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_011623_2100_RED-0331-r180.jpg,0,ESP_011623_2100_RED-0331
ESP_019011_2245_RED-0404.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_019011_2245_RED-0404.jpg,0,ESP_019011_2245_RED-0404
ESP_029782_2075_RED-0168-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_029782_2075_RED-0168-r270.jpg,0,ESP_029782_2075_RED-0168
PSP_001481_1875_RED-0139-fv.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_001481_1875_RED-0139-fv.jpg,0,PSP_001481_1875_RED-0139
PSP_006961_2195_RED-0253-fh.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_006961_2195_RED-0253-fh.jpg,0,PSP_006961_2195_RED-0253
ESP_016631_2535_RED-0057-fh.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016631_2535_RED-0057-fh.jpg,4,ESP_016631_2535_RED-0057
ESP_021615_1505_RED-0361-fv.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_021615_1505_RED-0361-fv.jpg,0,ESP_021615_1505_RED-0361
ESP_027802_1685_RED-0092-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_027802_1685_RED-0092-r270.jpg,0,ESP_027802_1685_RED-0092
ESP_014079_1715_RED-0396-r180.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_014079_1715_RED-0396-r180.jpg,0,ESP_014079_1715_RED-0396
ESP_016151_1445_RED-0282-fh.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016151_1445_RED-0282-fh.jpg,0,ESP_016151_1445_RED-0282
ESP_016151_1445_RED-0526-r180.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016151_1445_RED-0526-r180.jpg,0,ESP_016151_1445_RED-0526
ESP_018586_1735_RED-0034-brt.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_018586_1735_RED-0034-brt.jpg,0,ESP_018586_1735_RED-0034
ESP_028329_1350_RED-0091-r180.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_028329_1350_RED-0091-r180.jpg,0,ESP_028329_1350_RED-0091
ESP_028329_1350_RED-0091-fv.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_028329_1350_RED-0091-fv.jpg,0,ESP_028329_1350_RED-0091
ESP_012810_0925_RED-0080-fh.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_012810_0925_RED-0080-fh.jpg,6,ESP_012810_0925_RED-0080
ESP_013141_2105_RED-0361.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_013141_2105_RED-0361.jpg,0,ESP_013141_2105_RED-0361
ESP_013141_2105_RED-0361-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_013141_2105_RED-0361-r270.jpg,0,ESP_013141_2105_RED-0361
ESP_017770_1990_RED-0233-r180.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_017770_1990_RED-0233-r180.jpg,0,ESP_017770_1990_RED-0233
ESP_017770_1990_RED-0233-fv.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_017770_1990_RED-0233-fv.jpg,0,ESP_017770_1990_RED-0233
ESP_026511_2330_RED-0074-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_026511_2330_RED-0074-r270.jpg,0,ESP_026511_2330_RED-0074
ESP_016631_2535_RED-0098-r90.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016631_2535_RED-0098-r90.jpg,4,ESP_016631_2535_RED-0098
ESP_016631_2535_RED-0098-brt.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016631_2535_RED-0098-brt.jpg,4,ESP_016631_2535_RED-0098
ESP_016781_2055_RED-0223-brt.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016781_2055_RED-0223-brt.jpg,0,ESP_016781_2055_RED-0223
PSP_008462_1440_RED-0082-fv.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_008462_1440_RED-0082-fv.jpg,0,PSP_008462_1440_RED-0082
PSP_010587_1620_RED-0236-r90.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/PSP_010587_1620_RED-0236-r90.jpg,1,PSP_010587_1620_RED-0236
ESP_016802_2190_RED-0387-r90.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016802_2190_RED-0387-r90.jpg,0,ESP_016802_2190_RED-0387
ESP_016802_2190_RED-0387-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016802_2190_RED-0387-r270.jpg,0,ESP_016802_2190_RED-0387
ESP_016802_2190_RED-0387-brt.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016802_2190_RED-0387-brt.jpg,0,ESP_016802_2190_RED-0387
ESP_029014_2150_RED-0384.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_029014_2150_RED-0384.jpg,0,ESP_029014_2150_RED-0384
ESP_029014_2150_RED-0384-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_029014_2150_RED-0384-r270.jpg,0,ESP_029014_2150_RED-0384
ESP_029782_2075_RED-0453-fh.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_029782_2075_RED-0453-fh.jpg,0,ESP_029782_2075_RED-0453
ESP_036987_1825_RED-0177-r180.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_036987_1825_RED-0177-r180.jpg,0,ESP_036987_1825_RED-0177
ESP_036987_1825_RED-0177-fh.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_036987_1825_RED-0177-fh.jpg,0,ESP_036987_1825_RED-0177
ESP_034268_1795_RED-0212-r180.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_034268_1795_RED-0212-r180.jpg,0,ESP_034268_1795_RED-0212
ESP_012588_1855_RED-0020-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_012588_1855_RED-0020-r270.jpg,0,ESP_012588_1855_RED-0020
ESP_016683_2535_RED-0078-fv.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_016683_2535_RED-0078-fv.jpg,4,ESP_016683_2535_RED-0078
ESP_019340_1875_RED-0099-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_019340_1875_RED-0099-r270.jpg,0,ESP_019340_1875_RED-0099
ESP_028733_1370_RED-0648-r180.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_028733_1370_RED-0648-r180.jpg,0,ESP_028733_1370_RED-0648
ESP_028733_1370_RED-0965-r270.jpg,/home/rshehayi/reem_tests/jpl_dataset_tests/data/map-proj-v3/ESP_028733_1370_RED-0965-r270.jpg,0,ESP_028733_1370_RED-0965
